ano,mes,sigla_uf,tipo_consumo,consumo,data
2019,8,AL,Cativo,237977,2019-08-01
2019,8,AL,Outros,59799,2019-08-01
2019,8,AL,Residencial,108317,2019-08-01
2019,8,AL,Industrial,62686,2019-08-01
2019,8,AL,Comercial,61393,2019-08-01
2019,8,AL,Total,292195,2019-08-01
2019,8,BA,Comercial,292923,2019-08-01
2019,8,BA,Residencial,535701,2019-08-01
2019,8,BA,Total,2007274,2019-08-01
2019,8,BA,Outros,431780,2019-08-01
2019,8,BA,Industrial,746868,2019-08-01
2019,8,BA,Cativo,1305427,2019-08-01
2019,8,CE,Outros,223048,2019-08-01
2019,8,CE,Residencial,354331,2019-08-01
2019,8,CE,Industrial,208630,2019-08-01
2019,8,CE,Comercial,193537,2019-08-01
2019,8,CE,Cativo,784289,2019-08-01
2019,8,CE,Total,979548,2019-08-01
2019,8,MA,Cativo,500806,2019-08-01
2019,8,MA,Industrial,144242,2019-08-01
2019,8,MA,Comercial,106113,2019-08-01
2019,8,MA,Outros,119344,2019-08-01
2019,8,MA,Total,645994,2019-08-01
2019,8,MA,Residencial,276293,2019-08-01
2019,8,PB,Total,433351,2019-08-01
2019,8,PB,Residencial,150575,2019-08-01
2019,8,PB,Outros,89133,2019-08-01
2019,8,PB,Comercial,74216,2019-08-01
2019,8,PB,Industrial,119426,2019-08-01
2019,8,PB,Cativo,326701,2019-08-01
2019,8,PE,Cativo,823057,2019-08-01
2019,8,PE,Comercial,232834,2019-08-01
2019,8,PE,Industrial,308412,2019-08-01
2019,8,PE,Total,1129232,2019-08-01
2019,8,PE,Outros,211964,2019-08-01
2019,8,PE,Residencial,376022,2019-08-01
2019,8,PI,Industrial,18766,2019-08-01
2019,8,PI,Total,303774,2019-08-01
2019,8,PI,Residencial,143619,2019-08-01
2019,8,PI,Comercial,68069,2019-08-01
2019,8,PI,Cativo,295890,2019-08-01
2019,8,PI,Outros,73318,2019-08-01
2019,8,RN,Total,467479,2019-08-01
2019,8,RN,Residencial,172153,2019-08-01
2019,8,RN,Industrial,103592,2019-08-01
2019,8,RN,Cativo,374904,2019-08-01
2019,8,RN,Outros,99569,2019-08-01
2019,8,RN,Comercial,92165,2019-08-01
2019,8,SE,Residencial,89118,2019-08-01
2019,8,SE,Outros,58545,2019-08-01
2019,8,SE,Total,286434,2019-08-01
2019,8,SE,Cativo,211215,2019-08-01
2019,8,SE,Industrial,88954,2019-08-01
2019,8,SE,Comercial,49816,2019-08-01
2019,9,AL,Residencial,115064,2019-09-01
2019,9,AL,Outros,66994,2019-09-01
2019,9,AL,Comercial,62855,2019-09-01
2019,9,AL,Industrial,58779,2019-09-01
2019,9,AL,Total,303692,2019-09-01
2019,9,AL,Cativo,251707,2019-09-01
2019,9,BA,Residencial,555104,2019-09-01
2019,9,BA,Outros,455643,2019-09-01
2019,9,BA,Total,1996430,2019-09-01
2019,9,BA,Comercial,312062,2019-09-01
2019,9,BA,Industrial,673620,2019-09-01
2019,9,BA,Cativo,1375833,2019-09-01
2019,9,CE,Cativo,824493,2019-09-01
2019,9,CE,Total,1027544,2019-09-01
2019,9,CE,Residencial,359115,2019-09-01
2019,9,CE,Outros,256043,2019-09-01
2019,9,CE,Industrial,213272,2019-09-01
2019,9,CE,Comercial,199113,2019-09-01
2019,9,MA,Cativo,524787,2019-09-01
2019,9,MA,Outros,128521,2019-09-01
2019,9,MA,Residencial,286869,2019-09-01
2019,9,MA,Total,660274,2019-09-01
2019,9,MA,Comercial,109315,2019-09-01
2019,9,MA,Industrial,135567,2019-09-01
2019,9,PB,Comercial,77041,2019-09-01
2019,9,PB,Residencial,155036,2019-09-01
2019,9,PB,Cativo,338686,2019-09-01
2019,9,PB,Industrial,118530,2019-09-01
2019,9,PB,Total,443848,2019-09-01
2019,9,PB,Outros,93239,2019-09-01
2019,9,PE,Residencial,374084,2019-09-01
2019,9,PE,Industrial,300714,2019-09-01
2019,9,PE,Total,1114402,2019-09-01
2019,9,PE,Comercial,233908,2019-09-01
2019,9,PE,Cativo,817821,2019-09-01
2019,9,PE,Outros,205696,2019-09-01
2019,9,PI,Cativo,314138,2019-09-01
2019,9,PI,Comercial,70765,2019-09-01
2019,9,PI,Industrial,18751,2019-09-01
2019,9,PI,Total,322073,2019-09-01
2019,9,PI,Outros,77708,2019-09-01
2019,9,PI,Residencial,154848,2019-09-01
2019,9,RN,Total,470227,2019-09-01
2019,9,RN,Industrial,101351,2019-09-01
2019,9,RN,Comercial,91873,2019-09-01
2019,9,RN,Outros,105731,2019-09-01
2019,9,RN,Cativo,379936,2019-09-01
2019,9,RN,Residencial,171272,2019-09-01
2019,9,SE,Industrial,91267,2019-09-01
2019,9,SE,Outros,61118,2019-09-01
2019,9,SE,Comercial,50687,2019-09-01
2019,9,SE,Cativo,217645,2019-09-01
2019,9,SE,Residencial,91820,2019-09-01
2019,9,SE,Total,294894,2019-09-01
2019,10,AL,Outros,79949,2019-10-01
2019,10,AL,Comercial,68803,2019-10-01
2019,10,AL,Cativo,275447,2019-10-01
2019,10,AL,Total,333298,2019-10-01
2019,10,AL,Industrial,63634,2019-10-01
2019,10,AL,Residencial,120912,2019-10-01
2019,10,BA,Industrial,754857,2019-10-01
2019,10,BA,Cativo,1505672,2019-10-01
2019,10,BA,Comercial,337314,2019-10-01
2019,10,BA,Outros,499240,2019-10-01
2019,10,BA,Residencial,618469,2019-10-01
2019,10,BA,Total,2209881,2019-10-01
2019,10,CE,Residencial,388971,2019-10-01
2019,10,CE,Cativo,852223,2019-10-01
2019,10,CE,Comercial,198725,2019-10-01
2019,10,CE,Industrial,211649,2019-10-01
2019,10,CE,Total,1047135,2019-10-01
2019,10,CE,Outros,247788,2019-10-01
2019,10,MA,Industrial,135121,2019-10-01
2019,10,MA,Cativo,528893,2019-10-01
2019,10,MA,Comercial,110324,2019-10-01
2019,10,MA,Outros,127931,2019-10-01
2019,10,MA,Residencial,291642,2019-10-01
2019,10,MA,Total,665020,2019-10-01
2019,10,PB,Total,474596,2019-10-01
2019,10,PB,Outros,98235,2019-10-01
2019,10,PB,Industrial,127988,2019-10-01
2019,10,PB,Residencial,165621,2019-10-01
2019,10,PB,Cativo,357208,2019-10-01
2019,10,PB,Comercial,82751,2019-10-01
2019,10,PE,Residencial,437086,2019-10-01
2019,10,PE,Outros,227744,2019-10-01
2019,10,PE,Total,1260933,2019-10-01
2019,10,PE,Cativo,933742,2019-10-01
2019,10,PE,Comercial,262130,2019-10-01
2019,10,PE,Industrial,333973,2019-10-01
2019,10,PI,Cativo,329742,2019-10-01
2019,10,PI,Total,338106,2019-10-01
2019,10,PI,Outros,79243,2019-10-01
2019,10,PI,Comercial,74530,2019-10-01
2019,10,PI,Industrial,19430,2019-10-01
2019,10,PI,Residencial,164902,2019-10-01
2019,10,RN,Industrial,105433,2019-10-01
2019,10,RN,Outros,115991,2019-10-01
2019,10,RN,Total,503111,2019-10-01
2019,10,RN,Comercial,97966,2019-10-01
2019,10,RN,Cativo,408250,2019-10-01
2019,10,RN,Residencial,183721,2019-10-01
2019,10,SE,Cativo,226121,2019-10-01
2019,10,SE,Industrial,92013,2019-10-01
2019,10,SE,Outros,64304,2019-10-01
2019,10,SE,Residencial,96460,2019-10-01
2019,10,SE,Total,306282,2019-10-01
2019,10,SE,Comercial,53504,2019-10-01
2019,11,AL,Comercial,70590,2019-11-01
2019,11,AL,Total,352297,2019-11-01
2019,11,AL,Industrial,61229,2019-11-01
2019,11,AL,Residencial,126294,2019-11-01
2019,11,AL,Outros,94184,2019-11-01
2019,11,AL,Cativo,296885,2019-11-01
2019,11,BA,Outros,492307,2019-11-01
2019,11,BA,Residencial,639438,2019-11-01
2019,11,BA,Industrial,729280,2019-11-01
2019,11,BA,Comercial,359116,2019-11-01
2019,11,BA,Total,2220143,2019-11-01
2019,11,BA,Cativo,1534632,2019-11-01
2019,11,CE,Cativo,924298,2019-11-01
2019,11,CE,Comercial,206331,2019-11-01
2019,11,CE,Outros,282890,2019-11-01
2019,11,CE,Industrial,223250,2019-11-01
2019,11,CE,Residencial,417492,2019-11-01
2019,11,CE,Total,1129965,2019-11-01
2019,11,MA,Comercial,112208,2019-11-01
2019,11,MA,Residencial,296133,2019-11-01
2019,11,MA,Outros,130433,2019-11-01
2019,11,MA,Cativo,537600,2019-11-01
2019,11,MA,Total,677006,2019-11-01
2019,11,MA,Industrial,138231,2019-11-01
2019,11,PB,Residencial,170884,2019-11-01
2019,11,PB,Outros,105701,2019-11-01
2019,11,PB,Total,483570,2019-11-01
2019,11,PB,Comercial,83770,2019-11-01
2019,11,PB,Industrial,123214,2019-11-01
2019,11,PB,Cativo,371721,2019-11-01
2019,11,PE,Industrial,312633,2019-11-01
2019,11,PE,Cativo,941933,2019-11-01
2019,11,PE,Outros,240350,2019-11-01
2019,11,PE,Residencial,447022,2019-11-01
2019,11,PE,Comercial,265407,2019-11-01
2019,11,PE,Total,1265412,2019-11-01
2019,11,PI,Cativo,361699,2019-11-01
2019,11,PI,Industrial,18619,2019-11-01
2019,11,PI,Outros,102948,2019-11-01
2019,11,PI,Total,370183,2019-11-01
2019,11,PI,Comercial,75340,2019-11-01
2019,11,PI,Residencial,173274,2019-11-01
2019,11,RN,Residencial,192849,2019-11-01
2019,11,RN,Industrial,98017,2019-11-01
2019,11,RN,Cativo,418437,2019-11-01
2019,11,RN,Total,507230,2019-11-01
2019,11,RN,Outros,115532,2019-11-01
2019,11,RN,Comercial,100832,2019-11-01
2019,11,SE,Cativo,237134,2019-11-01
2019,11,SE,Industrial,90481,2019-11-01
2019,11,SE,Total,317830,2019-11-01
2019,11,SE,Comercial,56604,2019-11-01
2019,11,SE,Residencial,101900,2019-11-01
2019,11,SE,Outros,68845,2019-11-01
2019,12,AL,Total,369786,2019-12-01
2019,12,AL,Cativo,310849,2019-12-01
2019,12,AL,Industrial,60820,2019-12-01
2019,12,AL,Comercial,74598,2019-12-01
2019,12,AL,Residencial,131507,2019-12-01
2019,12,AL,Outros,102861,2019-12-01
2019,12,BA,Total,2313488,2019-12-01
2019,12,BA,Industrial,783033,2019-12-01
2019,12,BA,Outros,481171,2019-12-01
2019,12,BA,Residencial,677536,2019-12-01
2019,12,BA,Cativo,1572051,2019-12-01
2019,12,BA,Comercial,371746,2019-12-01
2019,12,CE,Industrial,223739,2019-12-01
2019,12,CE,Outros,278421,2019-12-01
2019,12,CE,Residencial,427810,2019-12-01
2019,12,CE,Total,1153699,2019-12-01
2019,12,CE,Cativo,946096,2019-12-01
2019,12,CE,Comercial,223728,2019-12-01
2019,12,MA,Total,693977,2019-12-01
2019,12,MA,Comercial,113849,2019-12-01
2019,12,MA,Outros,132393,2019-12-01
2019,12,MA,Industrial,142534,2019-12-01
2019,12,MA,Cativo,549655,2019-12-01
2019,12,MA,Residencial,305200,2019-12-01
2019,12,PB,Comercial,87974,2019-12-01
2019,12,PB,Industrial,117909,2019-12-01
2019,12,PB,Total,498275,2019-12-01
2019,12,PB,Outros,111374,2019-12-01
2019,12,PB,Cativo,389869,2019-12-01
2019,12,PB,Residencial,181016,2019-12-01
2019,12,PE,Total,1334160,2019-12-01
2019,12,PE,Industrial,312371,2019-12-01
2019,12,PE,Comercial,284365,2019-12-01
2019,12,PE,Outros,255867,2019-12-01
2019,12,PE,Cativo,1011546,2019-12-01
2019,12,PE,Residencial,481557,2019-12-01
2019,12,PI,Total,335365,2019-12-01
2019,12,PI,Industrial,16890,2019-12-01
2019,12,PI,Comercial,74102,2019-12-01
2019,12,PI,Residencial,167279,2019-12-01
2019,12,PI,Outros,77092,2019-12-01
2019,12,PI,Cativo,326927,2019-12-01
2019,12,RN,Cativo,425452,2019-12-01
2019,12,RN,Outros,116320,2019-12-01
2019,12,RN,Residencial,196864,2019-12-01
2019,12,RN,Comercial,102015,2019-12-01
2019,12,RN,Industrial,97245,2019-12-01
2019,12,RN,Total,512444,2019-12-01
2019,12,SE,Cativo,243391,2019-12-01
2019,12,SE,Comercial,58243,2019-12-01
2019,12,SE,Total,325548,2019-12-01
2019,12,SE,Outros,70650,2019-12-01
2019,12,SE,Residencial,105921,2019-12-01
2019,12,SE,Industrial,90732,2019-12-01
2020,1,AL,Residencial,135857,2020-01-01
2020,1,AL,Total,363840,2020-01-01
2020,1,AL,Industrial,64481,2020-01-01
2020,1,AL,Outros,92093,2020-01-01
2020,1,AL,Comercial,71407,2020-01-01
2020,1,AL,Cativo,300781,2020-01-01
2020,1,BA,Comercial,339979,2020-01-01
2020,1,BA,Residencial,645416,2020-01-01
2020,1,BA,Total,2220478,2020-01-01
2020,1,BA,Cativo,1411743,2020-01-01
2020,1,BA,Outros,416369,2020-01-01
2020,1,BA,Industrial,818713,2020-01-01
2020,1,CE,Cativo,873988,2020-01-01
2020,1,CE,Total,1075696,2020-01-01
2020,1,CE,Residencial,423935,2020-01-01
2020,1,CE,Comercial,205227,2020-01-01
2020,1,CE,Outros,245388,2020-01-01
2020,1,CE,Industrial,201144,2020-01-01
2020,1,MA,Industrial,113621,2020-01-01
2020,1,MA,Cativo,484260,2020-01-01
2020,1,MA,Outros,107723,2020-01-01
2020,1,MA,Comercial,99756,2020-01-01
2020,1,MA,Residencial,281112,2020-01-01
2020,1,MA,Total,602214,2020-01-01
2020,1,PB,Outros,101309,2020-01-01
2020,1,PB,Industrial,118756,2020-01-01
2020,1,PB,Cativo,385374,2020-01-01
2020,1,PB,Residencial,189148,2020-01-01
2020,1,PB,Comercial,86876,2020-01-01
2020,1,PB,Total,496090,2020-01-01
2020,1,PE,Comercial,254588,2020-01-01
2020,1,PE,Industrial,302205,2020-01-01
2020,1,PE,Residencial,445393,2020-01-01
2020,1,PE,Cativo,899075,2020-01-01
2020,1,PE,Total,1223831,2020-01-01
2020,1,PE,Outros,221645,2020-01-01
2020,1,PI,Cativo,297272,2020-01-01
2020,1,PI,Comercial,68528,2020-01-01
2020,1,PI,Total,306315,2020-01-01
2020,1,PI,Industrial,15894,2020-01-01
2020,1,PI,Outros,67080,2020-01-01
2020,1,PI,Residencial,154811,2020-01-01
2020,1,RN,Cativo,418434,2020-01-01
2020,1,RN,Outros,105347,2020-01-01
2020,1,RN,Residencial,205653,2020-01-01
2020,1,RN,Comercial,100716,2020-01-01
2020,1,RN,Total,511867,2020-01-01
2020,1,RN,Industrial,100151,2020-01-01
2020,1,SE,Total,322040,2020-01-01
2020,1,SE,Outros,67493,2020-01-01
2020,1,SE,Comercial,56384,2020-01-01
2020,1,SE,Industrial,88672,2020-01-01
2020,1,SE,Residencial,109490,2020-01-01
2020,1,SE,Cativo,240066,2020-01-01
2020,2,AL,Comercial,71303,2020-02-01
2020,2,AL,Cativo,287692,2020-02-01
2020,2,AL,Total,346822,2020-02-01
2020,2,AL,Residencial,132042,2020-02-01
2020,2,AL,Industrial,60348,2020-02-01
2020,2,AL,Outros,83128,2020-02-01
2020,2,BA,Cativo,1339081,2020-02-01
2020,2,BA,Outros,370957,2020-02-01
2020,2,BA,Industrial,802350,2020-02-01
2020,2,BA,Residencial,616273,2020-02-01
2020,2,BA,Comercial,336613,2020-02-01
2020,2,BA,Total,2126194,2020-02-01
2020,2,CE,Comercial,193512,2020-02-01
2020,2,CE,Total,974261,2020-02-01
2020,2,CE,Industrial,204050,2020-02-01
2020,2,CE,Cativo,778380,2020-02-01
2020,2,CE,Residencial,362278,2020-02-01
2020,2,CE,Outros,214420,2020-02-01
2020,2,MA,Comercial,99248,2020-02-01
2020,2,MA,Total,580290,2020-02-01
2020,2,MA,Industrial,108506,2020-02-01
2020,2,MA,Outros,105636,2020-02-01
2020,2,MA,Residencial,266899,2020-02-01
2020,2,MA,Cativo,466574,2020-02-01
2020,2,PB,Industrial,121145,2020-02-01
2020,2,PB,Total,495737,2020-02-01
2020,2,PB,Comercial,87290,2020-02-01
2020,2,PB,Residencial,184335,2020-02-01
2020,2,PB,Cativo,382289,2020-02-01
2020,2,PB,Outros,102965,2020-02-01
2020,2,PE,Comercial,255539,2020-02-01
2020,2,PE,Industrial,295106,2020-02-01
2020,2,PE,Total,1198410,2020-02-01
2020,2,PE,Cativo,897655,2020-02-01
2020,2,PE,Residencial,448854,2020-02-01
2020,2,PE,Outros,198911,2020-02-01
2020,2,PI,Cativo,274674,2020-02-01
2020,2,PI,Outros,61847,2020-02-01
2020,2,PI,Comercial,64946,2020-02-01
2020,2,PI,Industrial,12924,2020-02-01
2020,2,PI,Total,283533,2020-02-01
2020,2,PI,Residencial,143815,2020-02-01
2020,2,RN,Residencial,191540,2020-02-01
2020,2,RN,Cativo,385645,2020-02-01
2020,2,RN,Industrial,97316,2020-02-01
2020,2,RN,Total,476077,2020-02-01
2020,2,RN,Outros,90679,2020-02-01
2020,2,RN,Comercial,96542,2020-02-01
2020,2,SE,Total,326873,2020-02-01
2020,2,SE,Outros,67683,2020-02-01
2020,2,SE,Residencial,110842,2020-02-01
2020,2,SE,Comercial,58180,2020-02-01
2020,2,SE,Cativo,244902,2020-02-01
2020,2,SE,Industrial,90167,2020-02-01
2020,3,AL,Industrial,58930,2020-03-01
2020,3,AL,Comercial,67907,2020-03-01
2020,3,AL,Outros,80590,2020-03-01
2020,3,AL,Cativo,286821,2020-03-01
2020,3,AL,Residencial,135138,2020-03-01
2020,3,AL,Total,342567,2020-03-01
2020,3,BA,Comercial,344345,2020-03-01
2020,3,BA,Outros,383602,2020-03-01
2020,3,BA,Cativo,1419540,2020-03-01
2020,3,BA,Residencial,670567,2020-03-01
2020,3,BA,Industrial,777246,2020-03-01
2020,3,BA,Total,2175761,2020-03-01
2020,3,CE,Residencial,378958,2020-03-01
2020,3,CE,Comercial,187447,2020-03-01
2020,3,CE,Industrial,175963,2020-03-01
2020,3,CE,Total,957892,2020-03-01
2020,3,CE,Outros,215523,2020-03-01
2020,3,CE,Cativo,792597,2020-03-01
2020,3,MA,Comercial,96166,2020-03-01
2020,3,MA,Industrial,117877,2020-03-01
2020,3,MA,Outros,107966,2020-03-01
2020,3,MA,Total,591806,2020-03-01
2020,3,MA,Cativo,468910,2020-03-01
2020,3,MA,Residencial,269797,2020-03-01
2020,3,PB,Total,487189,2020-03-01
2020,3,PB,Residencial,191944,2020-03-01
2020,3,PB,Comercial,83629,2020-03-01
2020,3,PB,Cativo,377634,2020-03-01
2020,3,PB,Outros,95905,2020-03-01
2020,3,PB,Industrial,115710,2020-03-01
2020,3,PE,Outros,217073,2020-03-01
2020,3,PE,Comercial,257793,2020-03-01
2020,3,PE,Total,1273389,2020-03-01
2020,3,PE,Residencial,490540,2020-03-01
2020,3,PE,Cativo,958957,2020-03-01
2020,3,PE,Industrial,307983,2020-03-01
2020,3,PI,Comercial,62080,2020-03-01
2020,3,PI,Residencial,139778,2020-03-01
2020,3,PI,Cativo,271943,2020-03-01
2020,3,PI,Total,283979,2020-03-01
2020,3,PI,Industrial,15152,2020-03-01
2020,3,PI,Outros,66967,2020-03-01
2020,3,RN,Total,490671,2020-03-01
2020,3,RN,Outros,92138,2020-03-01
2020,3,RN,Cativo,400687,2020-03-01
2020,3,RN,Residencial,205165,2020-03-01
2020,3,RN,Industrial,96327,2020-03-01
2020,3,RN,Comercial,97041,2020-03-01
2020,3,SE,Comercial,55652,2020-03-01
2020,3,SE,Cativo,247786,2020-03-01
2020,3,SE,Total,326673,2020-03-01
2020,3,SE,Residencial,117738,2020-03-01
2020,3,SE,Outros,65884,2020-03-01
2020,3,SE,Industrial,87398,2020-03-01
2020,4,AL,Outros,68038,2020-04-01
2020,4,AL,Cativo,262166,2020-04-01
2020,4,AL,Residencial,139027,2020-04-01
2020,4,AL,Total,305528,2020-04-01
2020,4,AL,Comercial,50846,2020-04-01
2020,4,AL,Industrial,47616,2020-04-01
2020,4,BA,Industrial,694678,2020-04-01
2020,4,BA,Outros,378487,2020-04-01
2020,4,BA,Residencial,654540,2020-04-01
2020,4,BA,Cativo,1321024,2020-04-01
2020,4,BA,Total,1996944,2020-04-01
2020,4,BA,Comercial,269238,2020-04-01
2020,4,CE,Cativo,781612,2020-04-01
2020,4,CE,Total,864466,2020-04-01
2020,4,CE,Outros,211185,2020-04-01
2020,4,CE,Comercial,152660,2020-04-01
2020,4,CE,Residencial,418980,2020-04-01
2020,4,CE,Industrial,81640,2020-04-01
2020,4,MA,Total,594251,2020-04-01
2020,4,MA,Residencial,283182,2020-04-01
2020,4,MA,Comercial,80031,2020-04-01
2020,4,MA,Industrial,127179,2020-04-01
2020,4,MA,Cativo,464189,2020-04-01
2020,4,MA,Outros,103856,2020-04-01
2020,4,PB,Residencial,195107,2020-04-01
2020,4,PB,Outros,87745,2020-04-01
2020,4,PB,Industrial,92535,2020-04-01
2020,4,PB,Cativo,355318,2020-04-01
2020,4,PB,Comercial,65748,2020-04-01
2020,4,PB,Total,441137,2020-04-01
2020,4,PE,Outros,210168,2020-04-01
2020,4,PE,Residencial,505141,2020-04-01
2020,4,PE,Comercial,206977,2020-04-01
2020,4,PE,Total,1155340,2020-04-01
2020,4,PE,Cativo,912395,2020-04-01
2020,4,PE,Industrial,233054,2020-04-01
2020,4,PI,Comercial,49516,2020-04-01
2020,4,PI,Total,272757,2020-04-01
2020,4,PI,Cativo,263720,2020-04-01
2020,4,PI,Industrial,10724,2020-04-01
2020,4,PI,Residencial,145346,2020-04-01
2020,4,PI,Outros,67170,2020-04-01
2020,4,RN,Residencial,216776,2020-04-01
2020,4,RN,Industrial,73663,2020-04-01
2020,4,RN,Outros,82904,2020-04-01
2020,4,RN,Total,448785,2020-04-01
2020,4,RN,Comercial,75442,2020-04-01
2020,4,RN,Cativo,383847,2020-04-01
2020,4,SE,Total,283494,2020-04-01
2020,4,SE,Comercial,41882,2020-04-01
2020,4,SE,Cativo,217866,2020-04-01
2020,4,SE,Outros,57687,2020-04-01
2020,4,SE,Residencial,109729,2020-04-01
2020,4,SE,Industrial,74194,2020-04-01
2020,5,AL,Cativo,246244,2020-05-01
2020,5,AL,Residencial,129696,2020-05-01
2020,5,AL,Industrial,56529,2020-05-01
2020,5,AL,Outros,63113,2020-05-01
2020,5,AL,Total,298573,2020-05-01
2020,5,AL,Comercial,49234,2020-05-01
2020,5,BA,Industrial,700392,2020-05-01
2020,5,BA,Outros,386254,2020-05-01
2020,5,BA,Residencial,632002,2020-05-01
2020,5,BA,Comercial,246574,2020-05-01
2020,5,BA,Cativo,1285282,2020-05-01
2020,5,BA,Total,1965223,2020-05-01
2020,5,CE,Residencial,409727,2020-05-01
2020,5,CE,Total,883507,2020-05-01
2020,5,CE,Industrial,124464,2020-05-01
2020,5,CE,Comercial,143491,2020-05-01
2020,5,CE,Cativo,750012,2020-05-01
2020,5,CE,Outros,205823,2020-05-01
2020,5,MA,Industrial,140712,2020-05-01
2020,5,MA,Total,606835,2020-05-01
2020,5,MA,Residencial,282196,2020-05-01
2020,5,MA,Outros,104892,2020-05-01
2020,5,MA,Comercial,79034,2020-05-01
2020,5,MA,Cativo,463091,2020-05-01
2020,5,PB,Residencial,193504,2020-05-01
2020,5,PB,Total,441060,2020-05-01
2020,5,PB,Comercial,63372,2020-05-01
2020,5,PB,Outros,86552,2020-05-01
2020,5,PB,Cativo,351903,2020-05-01
2020,5,PB,Industrial,97631,2020-05-01
2020,5,PE,Cativo,862826,2020-05-01
2020,5,PE,Total,1146723,2020-05-01
2020,5,PE,Comercial,189868,2020-05-01
2020,5,PE,Residencial,475646,2020-05-01
2020,5,PE,Outros,216563,2020-05-01
2020,5,PE,Industrial,264646,2020-05-01
2020,5,PI,Cativo,268657,2020-05-01
2020,5,PI,Outros,64790,2020-05-01
2020,5,PI,Comercial,50546,2020-05-01
2020,5,PI,Total,278661,2020-05-01
2020,5,PI,Industrial,13055,2020-05-01
2020,5,PI,Residencial,150268,2020-05-01
2020,5,RN,Cativo,358046,2020-05-01
2020,5,RN,Comercial,70672,2020-05-01
2020,5,RN,Residencial,199875,2020-05-01
2020,5,RN,Total,440327,2020-05-01
2020,5,RN,Outros,79685,2020-05-01
2020,5,RN,Industrial,90095,2020-05-01
2020,5,SE,Outros,56508,2020-05-01
2020,5,SE,Cativo,222234,2020-05-01
2020,5,SE,Total,295797,2020-05-01
2020,5,SE,Residencial,114661,2020-05-01
2020,5,SE,Industrial,82294,2020-05-01
2020,5,SE,Comercial,42333,2020-05-01
2020,6,AL,Total,299552,2020-06-01
2020,6,AL,Outros,61853,2020-06-01
2020,6,AL,Residencial,129217,2020-06-01
2020,6,AL,Comercial,48867,2020-06-01
2020,6,AL,Cativo,244532,2020-06-01
2020,6,AL,Industrial,59613,2020-06-01
2020,6,BA,Cativo,1228863,2020-06-01
2020,6,BA,Industrial,726755,2020-06-01
2020,6,BA,Total,1935090,2020-06-01
2020,6,BA,Comercial,228906,2020-06-01
2020,6,BA,Outros,400346,2020-06-01
2020,6,BA,Residencial,579082,2020-06-01
2020,6,CE,Industrial,157075,2020-06-01
2020,6,CE,Cativo,760011,2020-06-01
2020,6,CE,Comercial,149120,2020-06-01
2020,6,CE,Residencial,400729,2020-06-01
2020,6,CE,Outros,213876,2020-06-01
2020,6,CE,Total,920802,2020-06-01
2020,6,MA,Outros,117382,2020-06-01
2020,6,MA,Industrial,133495,2020-06-01
2020,6,MA,Cativo,505861,2020-06-01
2020,6,MA,Comercial,91947,2020-06-01
2020,6,MA,Residencial,296056,2020-06-01
2020,6,MA,Total,638881,2020-06-01
2020,6,PB,Industrial,88688,2020-06-01
2020,6,PB,Cativo,309311,2020-06-01
2020,6,PB,Outros,80626,2020-06-01
2020,6,PB,Total,389368,2020-06-01
2020,6,PB,Residencial,162716,2020-06-01
2020,6,PB,Comercial,57337,2020-06-01
2020,6,PE,Industrial,277878,2020-06-01
2020,6,PE,Total,1066854,2020-06-01
2020,6,PE,Outros,195972,2020-06-01
2020,6,PE,Comercial,177057,2020-06-01
2020,6,PE,Residencial,415947,2020-06-01
2020,6,PE,Cativo,780280,2020-06-01
2020,6,PI,Cativo,270152,2020-06-01
2020,6,PI,Total,284694,2020-06-01
2020,6,PI,Outros,66791,2020-06-01
2020,6,PI,Industrial,16457,2020-06-01
2020,6,PI,Residencial,150702,2020-06-01
2020,6,PI,Comercial,50742,2020-06-01
2020,6,RN,Outros,78954,2020-06-01
2020,6,RN,Residencial,190157,2020-06-01
2020,6,RN,Cativo,343917,2020-06-01
2020,6,RN,Total,424875,2020-06-01
2020,6,RN,Industrial,87512,2020-06-01
2020,6,RN,Comercial,68252,2020-06-01
2020,6,SE,Outros,54253,2020-06-01
2020,6,SE,Industrial,80322,2020-06-01
2020,6,SE,Cativo,202401,2020-06-01
2020,6,SE,Total,274455,2020-06-01
2020,6,SE,Comercial,39778,2020-06-01
2020,6,SE,Residencial,100101,2020-06-01
2020,7,AL,Total,299379,2020-07-01
2020,7,AL,Industrial,65081,2020-07-01
2020,7,AL,Cativo,237865,2020-07-01
2020,7,AL,Comercial,50906,2020-07-01
2020,7,AL,Outros,62050,2020-07-01
2020,7,AL,Residencial,121340,2020-07-01
2020,7,BA,Total,2053476,2020-07-01
2020,7,BA,Outros,420754,2020-07-01
2020,7,BA,Cativo,1284738,2020-07-01
2020,7,BA,Industrial,794035,2020-07-01
2020,7,BA,Residencial,592220,2020-07-01
2020,7,BA,Comercial,246466,2020-07-01
2020,7,CE,Cativo,750413,2020-07-01
2020,7,CE,Total,951198,2020-07-01
2020,7,CE,Residencial,383811,2020-07-01
2020,7,CE,Industrial,201045,2020-07-01
2020,7,CE,Comercial,159601,2020-07-01
2020,7,CE,Outros,206739,2020-07-01
2020,7,MA,Comercial,100454,2020-07-01
2020,7,MA,Cativo,519766,2020-07-01
2020,7,MA,Industrial,129731,2020-07-01
2020,7,MA,Outros,119688,2020-07-01
2020,7,MA,Residencial,300985,2020-07-01
2020,7,MA,Total,650860,2020-07-01
2020,7,PB,Total,429710,2020-07-01
