ano,mes,regiao,tipo_consumo,consumo,data
2017,12,Norte,Outros,407884,2017-12-01
2017,12,Norte,Residencial,823516,2017-12-01
2017,12,Norte,Total,2917594,2017-12-01
2017,12,Sudeste,Cativo,12338955,2017-12-01
2017,12,Sudeste,Comercial,4051793,2017-12-01
2017,12,Sudeste,Industrial,7612804,2017-12-01
2017,12,Sudeste,Outros,2538608,2017-12-01
2017,12,Sudeste,Residencial,5544800,2017-12-01
2017,12,Sudeste,Total,19748005,2017-12-01
2017,12,Sul,Cativo,4913645,2017-12-01
2017,12,Sul,Comercial,1280794,2017-12-01
2017,12,Sul,Industrial,2658069,2017-12-01
2017,12,Sul,Outros,1434176,2017-12-01
2017,12,Sul,Residencial,1755588,2017-12-01
2017,12,Sul,Total,7128627,2017-12-01
2018,1,Centro-Oeste,Cativo,2275736,2018-01-01
2018,1,Centro-Oeste,Comercial,602521,2018-01-01
2018,1,Centro-Oeste,Industrial,729140,2018-01-01
2018,1,Centro-Oeste,Outros,598766,2018-01-01
2018,1,Centro-Oeste,Residencial,991186,2018-01-01
2018,1,Centro-Oeste,Total,2921616,2018-01-01
2018,1,Nordeste,Cativo,5148254,2018-01-01
2018,1,Nordeste,Comercial,1194151,2018-01-01
2018,1,Nordeste,Industrial,1794333,2018-01-01
2018,1,Nordeste,Outros,1364771,2018-01-01
2018,1,Nordeste,Residencial,2361903,2018-01-01
2018,1,Nordeste,Total,6715167,2018-01-01
2018,1,Norte,Cativo,1605436,2018-01-01
2018,1,Norte,Comercial,383693,2018-01-01
2018,1,Norte,Industrial,1293985,2018-01-01
2018,1,Norte,Outros,385789,2018-01-01
2018,1,Norte,Residencial,749418,2018-01-01
2018,1,Norte,Total,2812894,2018-01-01
2018,1,Sudeste,Cativo,12390192,2018-01-01
2018,1,Sudeste,Comercial,4079858,2018-01-01
2018,1,Sudeste,Industrial,7505759,2018-01-01
2018,1,Sudeste,Outros,2629368,2018-01-01
2018,1,Sudeste,Residencial,5863374,2018-01-01
2018,1,Sudeste,Total,20078363,2018-01-01
2018,1,Sul,Cativo,5236573,2018-01-01
2018,1,Sul,Comercial,1351220,2018-01-01
2018,1,Sul,Industrial,2558667,2018-01-01
2018,1,Sul,Outros,1625374,2018-01-01
2018,1,Sul,Residencial,1991356,2018-01-01
2018,1,Sul,Total,7526623,2018-01-01
2018,2,Centro-Oeste,Cativo,2307196,2018-02-01
2018,2,Centro-Oeste,Comercial,618939,2018-02-01
2018,2,Centro-Oeste,Industrial,691496,2018-02-01
2018,2,Centro-Oeste,Outros,620898,2018-02-01
2018,2,Centro-Oeste,Residencial,973764,2018-02-01
2018,2,Centro-Oeste,Total,2905100,2018-02-01
2018,2,Nordeste,Cativo,4951738,2018-02-01
2018,2,Nordeste,Comercial,1167655,2018-02-01
2018,2,Nordeste,Industrial,1639745,2018-02-01
2018,2,Nordeste,Outros,1246365,2018-02-01
2018,2,Nordeste,Residencial,2298487,2018-02-01
2018,2,Nordeste,Total,6352259,2018-02-01
2018,2,Norte,Cativo,1539998,2018-02-01
2018,2,Norte,Comercial,365330,2018-02-01
2018,2,Norte,Industrial,1193860,2018-02-01
2018,2,Norte,Outros,369408,2018-02-01
2018,2,Norte,Residencial,721925,2018-02-01
2018,2,Norte,Total,2650536,2018-02-01
2018,2,Sudeste,Cativo,12388866,2018-02-01
2018,2,Sudeste,Comercial,4054596,2018-02-01
2018,2,Sudeste,Industrial,7364371,2018-02-01
2018,2,Sudeste,Outros,2552283,2018-02-01
2018,2,Sudeste,Residencial,5718346,2018-02-01
2018,2,Sudeste,Total,19689599,2018-02-01
2018,2,Sul,Cativo,5353554,2018-02-01
2018,2,Sul,Comercial,1365540,2018-02-01
2018,2,Sul,Industrial,2635611,2018-02-01
2018,2,Sul,Outros,1624011,2018-02-01
2018,2,Sul,Residencial,1946357,2018-02-01
2018,2,Sul,Total,7571526,2018-02-01
2018,3,Centro-Oeste,Cativo,2340681,2018-03-01
2018,3,Centro-Oeste,Comercial,641181,2018-03-01
2018,3,Centro-Oeste,Industrial,767280,2018-03-01
2018,3,Centro-Oeste,Outros,633358,2018-03-01
2018,3,Centro-Oeste,Residencial,989900,2018-03-01
2018,3,Centro-Oeste,Total,3031725,2018-03-01
2018,3,Nordeste,Cativo,5027117,2018-03-01
2018,3,Nordeste,Comercial,1201573,2018-03-01
2018,3,Nordeste,Industrial,1783648,2018-03-01
2018,3,Nordeste,Outros,1260614,2018-03-01
2018,3,Nordeste,Residencial,2335812,2018-03-01
2018,3,Nordeste,Total,6581656,2018-03-01
2018,3,Norte,Cativo,1641430,2018-03-01
2018,3,Norte,Comercial,402729,2018-03-01
2018,3,Norte,Industrial,1311224,2018-03-01
2018,3,Norte,Outros,405302,2018-03-01
2018,3,Norte,Residencial,749304,2018-03-01
2018,3,Norte,Total,2868570,2018-03-01
2018,3,Sudeste,Cativo,12844435,2018-03-01
2018,3,Sudeste,Comercial,4218604,2018-03-01
2018,3,Sudeste,Industrial,7995340,2018-03-01
2018,3,Sudeste,Outros,2681352,2018-03-01
2018,3,Sudeste,Residencial,5957650,2018-03-01
2018,3,Sudeste,Total,20852951,2018-03-01
2018,3,Sul,Cativo,5287365,2018-03-01
2018,3,Sul,Comercial,1401411,2018-03-01
2018,3,Sul,Industrial,2841468,2018-03-01
2018,3,Sul,Outros,1611430,2018-03-01
2018,3,Sul,Residencial,1917645,2018-03-01
2018,3,Sul,Total,7771958,2018-03-01
2018,4,Centro-Oeste,Cativo,2402956,2018-04-01
2018,4,Centro-Oeste,Comercial,649981,2018-04-01
2018,4,Centro-Oeste,Industrial,779075,2018-04-01
2018,4,Centro-Oeste,Outros,650259,2018-04-01
2018,4,Centro-Oeste,Residencial,1010647,2018-04-01
2018,4,Centro-Oeste,Total,3089966,2018-04-01
2018,4,Nordeste,Cativo,5078819,2018-04-01
2018,4,Nordeste,Comercial,1194855,2018-04-01
2018,4,Nordeste,Industrial,1837388,2018-04-01
2018,4,Nordeste,Outros,1266410,2018-04-01
2018,4,Nordeste,Residencial,2366881,2018-04-01
2018,4,Nordeste,Total,6665543,2018-04-01
2018,4,Norte,Cativo,1653189,2018-04-01
2018,4,Norte,Comercial,394823,2018-04-01
2018,4,Norte,Industrial,1110100,2018-04-01
2018,4,Norte,Outros,413288,2018-04-01
2018,4,Norte,Residencial,761090,2018-04-01
2018,4,Norte,Total,2679311,2018-04-01
2018,4,Sudeste,Cativo,12946655,2018-04-01
2018,4,Sudeste,Comercial,4242006,2018-04-01
2018,4,Sudeste,Industrial,7812470,2018-04-01
2018,4,Sudeste,Outros,2720558,2018-04-01
2018,4,Sudeste,Residencial,5957745,2018-04-01
2018,4,Sudeste,Total,20732784,2018-04-01
2018,4,Sul,Cativo,5109847,2018-04-01
2018,4,Sul,Comercial,1365751,2018-04-01
2018,4,Sul,Industrial,2812490,2018-04-01
2018,4,Sul,Outros,1512564,2018-04-01
2018,4,Sul,Residencial,1836582,2018-04-01
2018,4,Sul,Total,7527390,2018-04-01
2018,5,Centro-Oeste,Cativo,2358581,2018-05-01
2018,5,Centro-Oeste,Comercial,610419,2018-05-01
2018,5,Centro-Oeste,Industrial,758565,2018-05-01
2018,5,Centro-Oeste,Outros,671314,2018-05-01
2018,5,Centro-Oeste,Residencial,973479,2018-05-01
2018,5,Centro-Oeste,Total,3013782,2018-05-01
2018,5,Nordeste,Cativo,5028962,2018-05-01
2018,5,Nordeste,Comercial,1179363,2018-05-01
2018,5,Nordeste,Industrial,1877536,2018-05-01
2018,5,Nordeste,Outros,1318902,2018-05-01
2018,5,Nordeste,Residencial,2280118,2018-05-01
2018,5,Nordeste,Total,6655925,2018-05-01
2018,5,Norte,Cativo,1701504,2018-05-01
2018,5,Norte,Comercial,406343,2018-05-01
2018,5,Norte,Industrial,1048147,2018-05-01
2018,5,Norte,Outros,427947,2018-05-01
2018,5,Norte,Residencial,784446,2018-05-01
2018,5,Norte,Total,2666892,2018-05-01
2018,5,Sudeste,Cativo,12297820,2018-05-01
2018,5,Sudeste,Comercial,3926689,2018-05-01
2018,5,Sudeste,Industrial,7496033,2018-05-01
2018,5,Sudeste,Outros,2777174,2018-05-01
2018,5,Sudeste,Residencial,5536522,2018-05-01
2018,5,Sudeste,Total,19736423,2018-05-01
2018,5,Sul,Cativo,4984132,2018-05-01
2018,5,Sul,Comercial,1294822,2018-05-01
2018,5,Sul,Industrial,2631081,2018-05-01
2018,5,Sul,Outros,1438210,2018-05-01
2018,5,Sul,Residencial,1826146,2018-05-01
2018,5,Sul,Total,7190265,2018-05-01
2018,6,Centro-Oeste,Cativo,2266361,2018-06-01
2018,6,Centro-Oeste,Comercial,559115,2018-06-01
2018,6,Centro-Oeste,Industrial,776741,2018-06-01
2018,6,Centro-Oeste,Outros,698233,2018-06-01
2018,6,Centro-Oeste,Residencial,908681,2018-06-01
2018,6,Centro-Oeste,Total,2942773,2018-06-01
2018,6,Nordeste,Cativo,4994447,2018-06-01
2018,6,Nordeste,Comercial,1148009,2018-06-01
2018,6,Nordeste,Industrial,1848620,2018-06-01
2018,6,Nordeste,Outros,1321859,2018-06-01
2018,6,Nordeste,Residencial,2278069,2018-06-01
2018,6,Nordeste,Total,6596564,2018-06-01
2018,6,Norte,Cativo,1664144,2018-06-01
2018,6,Norte,Comercial,402217,2018-06-01
2018,6,Norte,Industrial,1000825,2018-06-01
2018,6,Norte,Outros,403895,2018-06-01
2018,6,Norte,Residencial,776973,2018-06-01
2018,6,Norte,Total,2583919,2018-06-01
2018,6,Sudeste,Cativo,11738358,2018-06-01
2018,6,Sudeste,Comercial,3645482,2018-06-01
2018,6,Sudeste,Industrial,7476361,2018-06-01
2018,6,Sudeste,Outros,2736697,2018-06-01
2018,6,Sudeste,Residencial,5320616,2018-06-01
2018,6,Sudeste,Total,19179158,2018-06-01
2018,6,Sul,Cativo,4627153,2018-06-01
2018,6,Sul,Comercial,1130662,2018-06-01
2018,6,Sul,Industrial,2643085,2018-06-01
2018,6,Sul,Outros,1345273,2018-06-01
2018,6,Sul,Residencial,1781848,2018-06-01
2018,6,Sul,Total,6900871,2018-06-01
2018,7,Centro-Oeste,Cativo,2298496,2018-07-01
2018,7,Centro-Oeste,Comercial,562708,2018-07-01
2018,7,Centro-Oeste,Industrial,812011,2018-07-01
2018,7,Centro-Oeste,Outros,723431,2018-07-01
2018,7,Centro-Oeste,Residencial,908421,2018-07-01
2018,7,Centro-Oeste,Total,3006575,2018-07-01
2018,7,Nordeste,Cativo,4808156,2018-07-01
2018,7,Nordeste,Comercial,1091105,2018-07-01
2018,7,Nordeste,Industrial,1968863,2018-07-01
2018,7,Nordeste,Outros,1315745,2018-07-01
2018,7,Nordeste,Residencial,2144666,2018-07-01
2018,7,Nordeste,Total,6520391,2018-07-01
2018,7,Norte,Cativo,1683084,2018-07-01
2018,7,Norte,Comercial,405695,2018-07-01
2018,7,Norte,Industrial,1064455,2018-07-01
2018,7,Norte,Outros,406246,2018-07-01
2018,7,Norte,Residencial,782043,2018-07-01
2018,7,Norte,Total,2658448,2018-07-01
2018,7,Sudeste,Cativo,11560928,2018-07-01
2018,7,Sudeste,Comercial,3569520,2018-07-01
2018,7,Sudeste,Industrial,7789890,2018-07-01
2018,7,Sudeste,Outros,2726501,2018-07-01
2018,7,Sudeste,Residencial,5186862,2018-07-01
2018,7,Sudeste,Total,19272777,2018-07-01
2018,7,Sul,Cativo,4589715,2018-07-01
2018,7,Sul,Comercial,1118042,2018-07-01
2018,7,Sul,Industrial,2852111,2018-07-01
2018,7,Sul,Outros,1311197,2018-07-01
2018,7,Sul,Residencial,1768601,2018-07-01
2018,7,Sul,Total,7049955,2018-07-01
2018,8,Centro-Oeste,Cativo,2374614,2018-08-01
2018,8,Centro-Oeste,Comercial,590917,2018-08-01
2018,8,Centro-Oeste,Industrial,876472,2018-08-01
2018,8,Centro-Oeste,Outros,753187,2018-08-01
2018,8,Centro-Oeste,Residencial,931627,2018-08-01
2018,8,Centro-Oeste,Total,3152207,2018-08-01
2018,8,Nordeste,Cativo,4990437,2018-08-01
2018,8,Nordeste,Comercial,1145208,2018-08-01
2018,8,Nordeste,Industrial,1949003,2018-08-01
2018,8,Nordeste,Outros,1378128,2018-08-01
2018,8,Nordeste,Residencial,2215547,2018-08-01
2018,8,Nordeste,Total,6687893,2018-08-01
2018,8,Norte,Cativo,1741145,2018-08-01
2018,8,Norte,Comercial,426937,2018-08-01
2018,8,Norte,Industrial,1035199,2018-08-01
2018,8,Norte,Outros,429657,2018-08-01
2018,8,Norte,Residencial,797185,2018-08-01
2018,8,Norte,Total,2688992,2018-08-01
2018,8,Sudeste,Cativo,11547799,2018-08-01
2018,8,Sudeste,Comercial,3574640,2018-08-01
2018,8,Sudeste,Industrial,7914507,2018-08-01
2018,8,Sudeste,Outros,2772678,2018-08-01
2018,8,Sudeste,Residencial,5116357,2018-08-01
2018,8,Sudeste,Total,19378187,2018-08-01
2018,8,Sul,Cativo,4655582,2018-08-01
2018,8,Sul,Comercial,1157134,2018-08-01
2018,8,Sul,Industrial,2899814,2018-08-01
2018,8,Sul,Outros,1336580,2018-08-01
2018,8,Sul,Residencial,1748056,2018-08-01
2018,8,Sul,Total,7141587,2018-08-01
2018,9,Centro-Oeste,Cativo,2438283,2018-09-01
2018,9,Centro-Oeste,Comercial,609321,2018-09-01
2018,9,Centro-Oeste,Industrial,816888,2018-09-01
2018,9,Centro-Oeste,Outros,750023,2018-09-01
2018,9,Centro-Oeste,Residencial,981922,2018-09-01
2018,9,Centro-Oeste,Total,3158156,2018-09-01
2018,9,Nordeste,Cativo,5042984,2018-09-01
2018,9,Nordeste,Comercial,1146309,2018-09-01
2018,9,Nordeste,Industrial,1846360,2018-09-01
2018,9,Nordeste,Outros,1413409,2018-09-01
2018,9,Nordeste,Residencial,2230594,2018-09-01
2018,9,Nordeste,Total,6636677,2018-09-01
2018,9,Norte,Cativo,1738306,2018-09-01
2018,9,Norte,Comercial,422600,2018-09-01
2018,9,Norte,Industrial,1038591,2018-09-01
2018,9,Norte,Outros,422959,2018-09-01
2018,9,Norte,Residencial,804928,2018-09-01
2018,9,Norte,Total,2689089,2018-09-01
2018,9,Sudeste,Cativo,12030015,2018-09-01
2018,9,Sudeste,Comercial,3707135,2018-09-01
2018,9,Sudeste,Industrial,7702177,2018-09-01
2018,9,Sudeste,Outros,2829559,2018-09-01
2018,9,Sudeste,Residencial,5360840,2018-09-01
2018,9,Sudeste,Total,19599717,2018-09-01
2018,9,Sul,Cativo,4627076,2018-09-01
2018,9,Sul,Comercial,1145578,2018-09-01
2018,9,Sul,Industrial,2720056,2018-09-01
2018,9,Sul,Outros,1338429,2018-09-01
2018,9,Sul,Residencial,1751266,2018-09-01
2018,9,Sul,Total,6955334,2018-09-01
2018,10,Centro-Oeste,Cativo,2552165,2018-10-01
2018,10,Centro-Oeste,Comercial,654977,2018-10-01
2018,10,Centro-Oeste,Industrial,850975,2018-10-01
2018,10,Centro-Oeste,Outros,734001,2018-10-01
2018,10,Centro-Oeste,Residencial,1074488,2018-10-01
2018,10,Centro-Oeste,Total,3314444,2018-10-01
2018,10,Nordeste,Cativo,5352430,2018-10-01
2018,10,Nordeste,Comercial,1224241,2018-10-01
2018,10,Nordeste,Industrial,1947561,2018-10-01
2018,10,Nordeste,Outros,1502656,2018-10-01
2018,10,Nordeste,Residencial,2378987,2018-10-01
2018,10,Nordeste,Total,7053454,2018-10-01
2018,10,Norte,Cativo,1856990,2018-10-01
2018,10,Norte,Comercial,455824,2018-10-01
2018,10,Norte,Industrial,1055634,2018-10-01
2018,10,Norte,Outros,455416,2018-10-01
2018,10,Norte,Residencial,861571,2018-10-01
2018,10,Norte,Total,2828456,2018-10-01
2018,10,Sudeste,Cativo,12206883,2018-10-01
2018,10,Sudeste,Comercial,3895858,2018-10-01
2018,10,Sudeste,Industrial,7933621,2018-10-01
2018,10,Sudeste,Outros,2798599,2018-10-01
2018,10,Sudeste,Residencial,5482085,2018-10-01
2018,10,Sudeste,Total,20110167,2018-10-01
2018,10,Sul,Cativo,4606477,2018-10-01
2018,10,Sul,Comercial,1199661,2018-10-01
2018,10,Sul,Industrial,2838795,2018-10-01
2018,10,Sul,Outros,1319029,2018-10-01
2018,10,Sul,Residencial,1729765,2018-10-01
2018,10,Sul,Total,7087254,2018-10-01
2018,11,Centro-Oeste,Cativo,2446265,2018-11-01
2018,11,Centro-Oeste,Comercial,639862,2018-11-01
2018,11,Centro-Oeste,Industrial,799913,2018-11-01
2018,11,Centro-Oeste,Outros,690392,2018-11-01
2018,11,Centro-Oeste,Residencial,1041678,2018-11-01
2018,11,Centro-Oeste,Total,3171850,2018-11-01
2018,11,Nordeste,Cativo,5503912,2018-11-01
2018,11,Nordeste,Comercial,1263487,2018-11-01
2018,11,Nordeste,Industrial,1926537,2018-11-01
2018,11,Nordeste,Outros,1475535,2018-11-01
2018,11,Nordeste,Residencial,2518672,2018-11-01
2018,11,Nordeste,Total,7184239,2018-11-01
2018,11,Norte,Cativo,1785657,2018-11-01
2018,11,Norte,Comercial,436697,2018-11-01
2018,11,Norte,Industrial,1019283,2018-11-01
2018,11,Norte,Outros,426110,2018-11-01
2018,11,Norte,Residencial,841533,2018-11-01
2018,11,Norte,Total,2723634,2018-11-01
2018,11,Sudeste,Cativo,12308081,2018-11-01
2018,11,Sudeste,Comercial,3980072,2018-11-01
2018,11,Sudeste,Industrial,7871136,2018-11-01
2018,11,Sudeste,Outros,2717400,2018-11-01
2018,11,Sudeste,Residencial,5585816,2018-11-01
2018,11,Sudeste,Total,20154427,2018-11-01
2018,11,Sul,Cativo,4752638,2018-11-01
2018,11,Sul,Comercial,1253651,2018-11-01
2018,11,Sul,Industrial,2758092,2018-11-01
2018,11,Sul,Outros,1390662,2018-11-01
2018,11,Sul,Residencial,1771097,2018-11-01
2018,11,Sul,Total,7173507,2018-11-01
2018,12,Centro-Oeste,Cativo,2431186,2018-12-01
2018,12,Centro-Oeste,Comercial,643122,2018-12-01
2018,12,Centro-Oeste,Industrial,798454,2018-12-01
2018,12,Centro-Oeste,Outros,674210,2018-12-01
2018,12,Centro-Oeste,Residencial,1026433,2018-12-01
2018,12,Centro-Oeste,Total,3142223,2018-12-01
2018,12,Nordeste,Cativo,5161406,2018-12-01
2018,12,Nordeste,Comercial,1223280,2018-12-01
2018,12,Nordeste,Industrial,1910215,2018-12-01
2018,12,Nordeste,Outros,1369118,2018-12-01
2018,12,Nordeste,Residencial,2346240,2018-12-01
2018,12,Nordeste,Total,6848861,2018-12-01
2018,12,Norte,Cativo,1618492,2018-12-01
2018,12,Norte,Comercial,400243,2018-12-01
2018,12,Norte,Industrial,1040525,2018-12-01
2018,12,Norte,Outros,405764,2018-12-01
2018,12,Norte,Residencial,738714,2018-12-01
2018,12,Norte,Total,2585258,2018-12-01
2018,12,Sudeste,Cativo,12549082,2018-12-01
2018,12,Sudeste,Comercial,4140013,2018-12-01
2018,12,Sudeste,Industrial,7420485,2018-12-01
2018,12,Sudeste,Outros,2773633,2018-12-01
2018,12,Sudeste,Residencial,5687376,2018-12-01
2018,12,Sudeste,Total,20021513,2018-12-01
2018,12,Sul,Cativo,5021766,2018-12-01
2018,12,Sul,Comercial,1347099,2018-12-01
2018,12,Sul,Industrial,2593428,2018-12-01
2018,12,Sul,Outros,1501264,2018-12-01
2018,12,Sul,Residencial,1835185,2018-12-01
2018,12,Sul,Total,7276981,2018-12-01
2019,1,Centro-Oeste,Cativo,2420922,2019-01-01
2019,1,Centro-Oeste,Comercial,635106,2019-01-01
2019,1,Centro-Oeste,Industrial,773636,2019-01-01
2019,1,Centro-Oeste,Outros,657696,2019-01-01
2019,1,Centro-Oeste,Residencial,1085466,2019-01-01
2019,1,Centro-Oeste,Total,3151910,2019-01-01
2019,1,Nordeste,Cativo,5207912,2019-01-01
2019,1,Nordeste,Comercial,1244522,2019-01-01
2019,1,Nordeste,Industrial,1901187,2019-01-01
2019,1,Nordeste,Outros,1386573,2019-01-01
2019,1,Nordeste,Residencial,2433227,2019-01-01
2019,1,Nordeste,Total,6965517,2019-01-01
2019,1,Norte,Cativo,1573087,2019-01-01
2019,1,Norte,Comercial,393233,2019-01-01
2019,1,Norte,Industrial,1057232,2019-01-01
2019,1,Norte,Outros,385837,2019-01-01
2019,1,Norte,Residencial,726871,2019-01-01
2019,1,Norte,Total,2563182,2019-01-01
2019,1,Sudeste,Cativo,13094540,2019-01-01
2019,1,Sudeste,Comercial,4370409,2019-01-01
2019,1,Sudeste,Industrial,7545069,2019-01-01
2019,1,Sudeste,Outros,2660739,2019-01-01
2019,1,Sudeste,Residencial,6389712,2019-01-01
2019,1,Sudeste,Total,20965935,2019-01-01
2019,1,Sul,Cativo,5558637,2019-01-01
2019,1,Sul,Comercial,1482137,2019-01-01
2019,1,Sul,Industrial,2614119,2019-01-01
2019,1,Sul,Outros,1601588,2019-01-01
2019,1,Sul,Residencial,2302786,2019-01-01
2019,1,Sul,Total,8000634,2019-01-01
2019,2,Centro-Oeste,Cativo,2498019,2019-02-01
2019,2,Centro-Oeste,Comercial,677700,2019-02-01
2019,2,Centro-Oeste,Industrial,777468,2019-02-01
2019,2,Centro-Oeste,Outros,675112,2019-02-01
2019,2,Centro-Oeste,Residencial,1075742,2019-02-01
2019,2,Centro-Oeste,Total,3206028,2019-02-01
2019,2,Nordeste,Cativo,5169368,2019-02-01
2019,2,Nordeste,Comercial,1258331,2019-02-01
2019,2,Nordeste,Industrial,1821775,2019-02-01
2019,2,Nordeste,Outros,1319019,2019-02-01
2019,2,Nordeste,Residencial,2421839,2019-02-01
2019,2,Nordeste,Total,6820971,2019-02-01
2019,2,Norte,Cativo,1543667,2019-02-01
2019,2,Norte,Comercial,384182,2019-02-01
2019,2,Norte,Industrial,939390,2019-02-01
2019,2,Norte,Outros,384032,2019-02-01
2019,2,Norte,Residencial,713766,2019-02-01
2019,2,Norte,Total,2421376,2019-02-01
2019,2,Sudeste,Cativo,13256549,2019-02-01
2019,2,Sudeste,Comercial,4365502,2019-02-01
2019,2,Sudeste,Industrial,7285405,2019-02-01
2019,2,Sudeste,Outros,2744775,2019-02-01
2019,2,Sudeste,Residencial,6188833,2019-02-01
2019,2,Sudeste,Total,20584519,2019-02-01
2019,2,Sul,Cativo,5755447,2019-02-01
2019,2,Sul,Comercial,1523767,2019-02-01
2019,2,Sul,Industrial,2716159,2019-02-01
2019,2,Sul,Outros,1664688,2019-02-01
2019,2,Sul,Residencial,2226478,2019-02-01
2019,2,Sul,Total,8131095,2019-02-01
2019,3,Centro-Oeste,Cativo,2392112,2019-03-01
2019,3,Centro-Oeste,Comercial,654261,2019-03-01
2019,3,Centro-Oeste,Industrial,771086,2019-03-01
2019,3,Centro-Oeste,Outros,639908,2019-03-01
2019,3,Centro-Oeste,Residencial,1038805,2019-03-01
2019,3,Centro-Oeste,Total,3104063,2019-03-01
2019,3,Nordeste,Cativo,5329305,2019-03-01
2019,3,Nordeste,Comercial,1293167,2019-03-01
2019,3,Nordeste,Industrial,1870737,2019-03-01
2019,3,Nordeste,Outros,1344416,2019-03-01
2019,3,Nordeste,Residencial,2541245,2019-03-01
2019,3,Nordeste,Total,7049575,2019-03-01
2019,3,Norte,Cativo,1613824,2019-03-01
2019,3,Norte,Comercial,404137,2019-03-01
2019,3,Norte,Industrial,1048816,2019-03-01
2019,3,Norte,Outros,415884,2019-03-01
2019,3,Norte,Residencial,731741,2019-03-01
2019,3,Norte,Total,2600589,2019-03-01
2019,3,Sudeste,Cativo,12934079,2019-03-01
2019,3,Sudeste,Comercial,4303461,2019-03-01
2019,3,Sudeste,Industrial,7556146,2019-03-01
2019,3,Sudeste,Outros,2694391,2019-03-01
2019,3,Sudeste,Residencial,6072325,2019-03-01
2019,3,Sudeste,Total,20626328,2019-03-01
2019,3,Sul,Cativo,5241648,2019-03-01
2019,3,Sul,Comercial,1399616,2019-03-01
2019,3,Sul,Industrial,2798576,2019-03-01
2019,3,Sul,Outros,1569306,2019-03-01
2019,3,Sul,Residencial,1999922,2019-03-01
2019,3,Sul,Total,7767427,2019-03-01
2019,4,Centro-Oeste,Cativo,2395032,2019-04-01
2019,4,Centro-Oeste,Comercial,646877,2019-04-01
2019,4,Centro-Oeste,Industrial,752611,2019-04-01
2019,4,Centro-Oeste,Outros,664937,2019-04-01
2019,4,Centro-Oeste,Residencial,1019206,2019-04-01
2019,4,Centro-Oeste,Total,3083637,2019-04-01
2019,4,Nordeste,Cativo,5093308,2019-04-01
2019,4,Nordeste,Comercial,1265483,2019-04-01
2019,4,Nordeste,Industrial,1832543,2019-04-01
2019,4,Nordeste,Outros,1293945,2019-04-01
2019,4,Nordeste,Residencial,2381420,2019-04-01
2019,4,Nordeste,Total,6773398,2019-04-01
2019,4,Norte,Cativo,1641492,2019-04-01
2019,4,Norte,Comercial,410518,2019-04-01
2019,4,Norte,Industrial,992353,2019-04-01
2019,4,Norte,Outros,413054,2019-04-01
2019,4,Norte,Residencial,751875,2019-04-01
2019,4,Norte,Total,2567808,2019-04-01
2019,4,Sudeste,Cativo,12181451,2019-04-01
2019,4,Sudeste,Comercial,4115918,2019-04-01
2019,4,Sudeste,Industrial,7494813,2019-04-01
2019,4,Sudeste,Outros,2606644,2019-04-01
2019,4,Sudeste,Residencial,5610276,2019-04-01
2019,4,Sudeste,Total,19827657,2019-04-01
2019,4,Sul,Cativo,4947904,2019-04-01
2019,4,Sul,Comercial,1343135,2019-04-01
2019,4,Sul,Industrial,2827372,2019-04-01
2019,4,Sul,Outros,1493701,2019-04-01
2019,4,Sul,Residencial,1806673,2019-04-01
2019,4,Sul,Total,7470884,2019-04-01
2019,5,Centro-Oeste,Cativo,2420502,2019-05-01
2019,5,Centro-Oeste,Comercial,638216,2019-05-01
2019,5,Centro-Oeste,Industrial,809513,2019-05-01
2019,5,Centro-Oeste,Outros,675750,2019-05-01
2019,5,Centro-Oeste,Residencial,1051477,2019-05-01
2019,5,Centro-Oeste,Total,3174960,2019-05-01
2019,5,Nordeste,Cativo,5300849,2019-05-01
2019,5,Nordeste,Comercial,1285959,2019-05-01
2019,5,Nordeste,Industrial,1896485,2019-05-01
2019,5,Nordeste,Outros,1382367,2019-05-01
2019,5,Nordeste,Residencial,2490239,2019-05-01
2019,5,Nordeste,Total,7055058,2019-05-01
2019,5,Norte,Cativo,1688603,2019-05-01
2019,5,Norte,Comercial,425583,2019-05-01
2019,5,Norte,Industrial,1061168,2019-05-01
2019,5,Norte,Outros,424699,2019-05-01
2019,5,Norte,Residencial,777285,2019-05-01
2019,5,Norte,Total,2688741,2019-05-01
2019,5,Sudeste,Cativo,12442565,2019-05-01
2019,5,Sudeste,Comercial,4141317,2019-05-01
2019,5,Sudeste,Industrial,7597071,2019-05-01
2019,5,Sudeste,Outros,2663197,2019-05-01
2019,5,Sudeste,Residencial,5785410,2019-05-01
2019,5,Sudeste,Total,20187001,2019-05-01
2019,5,Sul,Cativo,4825572,2019-05-01
2019,5,Sul,Comercial,1276693,2019-05-01
2019,5,Sul,Industrial,2834364,2019-05-01
2019,5,Sul,Outros,1441644,2019-05-01
2019,5,Sul,Residencial,1822173,2019-05-01
2019,5,Sul,Total,7374879,2019-05-01
2019,6,Centro-Oeste,Cativo,2335143,2019-06-01
2019,6,Centro-Oeste,Comercial,607635,2019-06-01
2019,6,Centro-Oeste,Industrial,784252,2019-06-01
2019,6,Centro-Oeste,Outros,712078,2019-06-01
2019,6,Centro-Oeste,Residencial,953576,2019-06-01
2019,6,Centro-Oeste,Total,3057547,2019-06-01
2019,6,Nordeste,Cativo,4981877,2019-06-01
2019,6,Nordeste,Comercial,1209097,2019-06-01
2019,6,Nordeste,Industrial,1775267,2019-06-01
2019,6,Nordeste,Outros,1309880,2019-06-01
